"Year","Depletion","Ensemble.Model","Region"
2008,0.698631718722938,"53","Region 2"
2009,0.691095116292903,"53","Region 2"
2010,0.707904740608229,"53","Region 2"
2011,0.715536898839138,"53","Region 2"
2012,0.688915070177236,"53","Region 2"
2013,0.671277086214845,"53","Region 2"
2014,0.666044867704089,"53","Region 2"
2015,0.658268918789961,"53","Region 2"
2016,0.612255965292842,"53","Region 2"
2017,0.598460126453192,"53","Region 2"
2018,0.595879881110997,"53","Region 2"
2019,0.580437308545474,"53","Region 2"
2020,0.585984741452388,"53","Region 2"
2021,0.580951263855492,"53","Region 2"
2022,0.565774347183446,"53","Region 2"
1954,1,"54","Region 2"
1955,0.999545121427308,"54","Region 2"
1956,0.99720447284345,"54","Region 2"
1957,0.994708994708995,"54","Region 2"
1958,0.992611021271302,"54","Region 2"
1959,0.990460852329039,"54","Region 2"
1960,0.985022184606704,"54","Region 2"
1961,0.978757856025469,"54","Region 2"
1962,0.971602674081524,"54","Region 2"
1963,0.958093313121105,"54","Region 2"
1964,0.932247403210576,"54","Region 2"
1965,0.918342083920263,"54","Region 2"
1966,0.927107347948191,"54","Region 2"
1967,0.922111801242236,"54","Region 2"
1968,0.896739130434783,"54","Region 2"
1969,0.867055113059283,"54","Region 2"
1970,0.860882182240279,"54","Region 2"
1971,0.853414664822035,"54","Region 2"
1972,0.832803731999189,"54","Region 2"
1973,0.792953490086239,"54","Region 2"
1974,0.767789890981169,"54","Region 2"
1975,0.756483336368603,"54","Region 2"
1976,0.771723502304147,"54","Region 2"
1977,0.826034552028927,"54","Region 2"
1978,0.856885189039195,"54","Region 2"
1979,0.83890198253154,"54","Region 2"
1980,0.829128440366973,"54","Region 2"
1981,0.81764806719808,"54","Region 2"
1982,0.797877664504171,"54","Region 2"
1983,0.797455020042882,"54","Region 2"
1984,0.816734154929577,"54","Region 2"
1985,0.830749891634157,"54","Region 2"
1986,0.839087890966276,"54","Region 2"
1987,0.834865635530977,"54","Region 2"
1988,0.814501637417079,"54","Region 2"
1989,0.803139094353238,"54","Region 2"
1990,0.789036761284318,"54","Region 2"
1991,0.794321621869553,"54","Region 2"
1992,0.80265537183351,"54","Region 2"
1993,0.802949364231435,"54","Region 2"
1994,0.805279294100052,"54","Region 2"
1995,0.808655551614048,"54","Region 2"
1996,0.814134826681789,"54","Region 2"
1997,0.821296821793417,"54","Region 2"
1998,0.82990042286182,"54","Region 2"
1999,0.818004423051906,"54","Region 2"
2000,0.807668980389514,"54","Region 2"
2001,0.785866607838812,"54","Region 2"
2002,0.773397896648256,"54","Region 2"
2003,0.734920403096247,"54","Region 2"
2004,0.702163133309378,"54","Region 2"
2005,0.726889666796318,"54","Region 2"
2006,0.727851140456182,"54","Region 2"
2007,0.723229680718235,"54","Region 2"
2008,0.721266911113921,"54","Region 2"
2009,0.709928229665072,"54","Region 2"
2010,0.724304944018116,"54","Region 2"
2011,0.729593036932486,"54","Region 2"
2012,0.701694325171173,"54","Region 2"
2013,0.684571890145396,"54","Region 2"
2014,0.684835021942894,"54","Region 2"
2015,0.680119035188472,"54","Region 2"
2016,0.62222592099423,"54","Region 2"
2017,0.609261605805783,"54","Region 2"
2018,0.610239613859679,"54","Region 2"
2019,0.594108166189112,"54","Region 2"
2020,0.602312064066133,"54","Region 2"
2021,0.60689926032598,"54","Region 2"
2022,0.597776862906546,"54","Region 2"
1954,1,"55","Region 2"
1955,0.999476021069469,"55","Region 2"
1956,0.996514149260286,"55","Region 2"
1957,0.993054030309686,"55","Region 2"
1958,0.989907067810165,"55","Region 2"
1959,0.986746590409151,"55","Region 2"
1960,0.979535960257424,"55","Region 2"
1961,0.970955352856457,"55","Region 2"
1962,0.960715788111187,"55","Region 2"
1963,0.942982136347065,"55","Region 2"
1964,0.911516210929371,"55","Region 2"
1965,0.892657389592376,"55","Region 2"
1966,0.899176496772758,"55","Region 2"
1967,0.89163633135044,"55","Region 2"
1968,0.859926918392205,"55","Region 2"
1969,0.823389811799768,"55","Region 2"
1970,0.811763305155376,"55","Region 2"
1971,0.800893712097032,"55","Region 2"
1972,0.775532495903878,"55","Region 2"
1973,0.729070368456029,"55","Region 2"
1974,0.699635273139893,"55","Region 2"
1975,0.685318365199088,"55","Region 2"
1976,0.698263888888889,"55","Region 2"
1977,0.754977029096478,"55","Region 2"
1978,0.791964221308519,"55","Region 2"
1979,0.774498484629817,"55","Region 2"
1980,0.764724188905314,"55","Region 2"
1981,0.752576441529682,"55","Region 2"
1982,0.731195998180991,"55","Region 2"
1983,0.728076639646279,"55","Region 2"
1984,0.746672574213558,"55","Region 2"
1985,0.761969856291623,"55","Region 2"
1986,0.772447811151238,"55","Region 2"
1987,0.770374891020052,"55","Region 2"
1988,0.750250530785563,"55","Region 2"
1989,0.738220316269097,"55","Region 2"
1990,0.721650050306412,"55","Region 2"
1991,0.723275784145349,"55","Region 2"
1992,0.729397787791889,"55","Region 2"
1993,0.729778992936888,"55","Region 2"
1994,0.732402903539624,"55","Region 2"
1995,0.735152603231598,"55","Region 2"
1996,0.741421218187017,"55","Region 2"
1997,0.7501243339254,"55","Region 2"
1998,0.760811459118635,"55","Region 2"
1999,0.750344014153725,"55","Region 2"
2000,0.739048894842599,"55","Region 2"
2001,0.715439599714081,"55","Region 2"
2002,0.703170909090909,"55","Region 2"
2003,0.663644049883745,"55","Region 2"
2004,0.626788316103518,"55","Region 2"
2005,0.646420131570544,"55","Region 2"
2006,0.646564567069901,"55","Region 2"
2007,0.642281173308403,"55","Region 2"
2008,0.640698944302876,"55","Region 2"
2009,0.631141392674084,"55","Region 2"
2010,0.647093854216294,"55","Region 2"
2011,0.651953608827835,"55","Region 2"
2012,0.623447893569845,"55","Region 2"
2013,0.606512443810986,"55","Region 2"
2014,0.605659397715473,"55","Region 2"
2015,0.599558077637724,"55","Region 2"
2016,0.542401255558462,"55","Region 2"
2017,0.52733967639628,"55","Region 2"
2018,0.527235750602087,"55","Region 2"
2019,0.510981103054274,"55","Region 2"
2020,0.516081666081666,"55","Region 2"
2021,0.515556353624229,"55","Region 2"
2022,0.500369189461319,"55","Region 2"
1954,1,"56","Region 2"
1955,0.99958450873625,"56","Region 2"
1956,0.997376978105354,"56","Region 2"
1957,0.994963142307443,"56","Region 2"
1958,0.992848009362606,"56","Region 2"
1959,0.990590285340884,"56","Region 2"
1960,0.985106042233865,"56","Region 2"
1961,0.978723404255319,"56","Region 2"
1962,0.971514559518467,"56","Region 2"
1963,0.958458741842239,"56","Region 2"
1964,0.934835462110057,"56","Region 2"
1965,0.921119970331912,"56","Region 2"
1966,0.927007299270073,"56","Region 2"
1967,0.921462098532727,"56","Region 2"
1968,0.896154637055316,"56","Region 2"
1969,0.866960728514513,"56","Region 2"
1970,0.859344397484795,"56","Region 2"
1971,0.851269177126918,"56","Region 2"
1972,0.830881911508675,"56","Region 2"
1973,0.793955151121222,"56","Region 2"
1974,0.771483954339866,"56","Region 2"
1975,0.761359893341699,"56","Region 2"
1976,0.773677903818501,"56","Region 2"
1977,0.82216991226193,"56","Region 2"
1978,0.852251348300514,"56","Region 2"
1979,0.837047702516589,"56","Region 2"
1980,0.828887221123013,"56","Region 2"
1981,0.818402304077611,"56","Region 2"
1982,0.800081639317495,"56","Region 2"
1983,0.799491469816273,"56","Region 2"
1984,0.817547667028368,"56","Region 2"
1985,0.831006332494087,"56","Region 2"
1986,0.838879024164286,"56","Region 2"
1987,0.834483828434034,"56","Region 2"
1988,0.815649261683666,"56","Region 2"
1989,0.806930295981391,"56","Region 2"
1990,0.798191109669046,"56","Region 2"
1991,0.804701771106346,"56","Region 2"
1992,0.806162587412587,"56","Region 2"
1993,0.804772234273319,"56","Region 2"
1994,0.808118573908399,"56","Region 2"
1995,0.810026216510007,"56","Region 2"
1996,0.814466615502686,"56","Region 2"
1997,0.820866016197947,"56","Region 2"
1998,0.828187588586923,"56","Region 2"
1999,0.8155720653789,"56","Region 2"
2000,0.806343397377249,"56","Region 2"
2001,0.788430289242769,"56","Region 2"
2002,0.778373725334393,"56","Region 2"
2003,0.743859424100558,"56","Region 2"
2004,0.709017703074072,"56","Region 2"
2005,0.721090887246951,"56","Region 2"
2006,0.720126140331118,"56","Region 2"
2007,0.716873791770229,"56","Region 2"
2008,0.715779138269608,"56","Region 2"
2009,0.708725712242222,"56","Region 2"
2010,0.725987595686428,"56","Region 2"
2011,0.733588536547514,"56","Region 2"
2012,0.706954829458158,"56","Region 2"
2013,0.689573824298682,"56","Region 2"
2014,0.684629365820111,"56","Region 2"
2015,0.676921607031959,"56","Region 2"
2016,0.630813378191174,"56","Region 2"
2017,0.617075795623431,"56","Region 2"
2018,0.614671337317123,"56","Region 2"
2019,0.599372774145538,"56","Region 2"
2020,0.605152171435085,"56","Region 2"
2021,0.600969209857573,"56","Region 2"
2022,0.586748708933084,"56","Region 2"
1954,1,"57","Region 2"
1955,0.99923273657289,"57","Region 2"
1956,0.994626030624264,"57","Region 2"
1957,0.988819968057052,"57","Region 2"
1958,0.983186338900357,"57","Region 2"
1959,0.977603875535681,"57","Region 2"
1960,0.966878604169747,"57","Region 2"
1961,0.953823788209189,"57","Region 2"
1962,0.936933970031286,"57","Region 2"
1963,0.909049023221526,"57","Region 2"
1964,0.862811203319502,"57","Region 2"
1965,0.832031898986543,"57","Region 2"
1966,0.834267325084614,"57","Region 2"
1967,0.824105830475257,"57","Region 2"
1968,0.783056306435843,"57","Region 2"
1969,0.733299563097575,"57","Region 2"
1970,0.710413984687309,"57","Region 2"
1971,0.692299449960711,"57","Region 2"
1972,0.65930910722297,"57","Region 2"
1973,0.603240047299961,"57","Region 2"
1974,0.565829188095439,"57","Region 2"
1975,0.541087775982768,"57","Region 2"
1976,0.540264754550469,"57","Region 2"
1977,0.589163498098859,"57","Region 2"
1978,0.629887041104487,"57","Region 2"
1979,0.613088325183374,"57","Region 2"
1980,0.601033222063265,"57","Region 2"
1981,0.58439325937844,"57","Region 2"
1982,0.557857078973258,"57","Region 2"
1983,0.54744378155117,"57","Region 2"
1984,0.562407373938189,"57","Region 2"
1985,0.579830205540661,"57","Region 2"
1986,0.591615432593781,"57","Region 2"
1987,0.588684880962839,"57","Region 2"
1988,0.568789268127016,"57","Region 2"
1989,0.555798113866574,"57","Region 2"
1990,0.537193448428508,"57","Region 2"
1991,0.534870215574131,"57","Region 2"
1992,0.53665629095675,"57","Region 2"
1993,0.534891920895294,"57","Region 2"
1994,0.534351949420443,"57","Region 2"
1995,0.536195213379469,"57","Region 2"
1996,0.543057225719742,"57","Region 2"
1997,0.553195344623319,"57","Region 2"
1998,0.565662081984898,"57","Region 2"
1999,0.559567484070284,"57","Region 2"
2000,0.55261532522679,"57","Region 2"
2001,0.532441984529208,"57","Region 2"
2002,0.519192399049881,"57","Region 2"
2003,0.484106222750694,"57","Region 2"
2004,0.447369104846044,"57","Region 2"
2005,0.464742693966827,"57","Region 2"
2006,0.466749787475205,"57","Region 2"
2007,0.465907729179149,"57","Region 2"
2008,0.465559210526316,"57","Region 2"
2009,0.453370817792128,"57","Region 2"
2010,0.462514168510822,"57","Region 2"
2011,0.466123963109897,"57","Region 2"
2012,0.441119895261594,"57","Region 2"
2013,0.424743494423792,"57","Region 2"
2014,0.421311553030303,"57","Region 2"
2015,0.418189251805751,"57","Region 2"
2016,0.369116832779623,"57","Region 2"
2017,0.355762029582475,"57","Region 2"
2018,0.353812869306286,"57","Region 2"
2019,0.339157308672266,"57","Region 2"
2020,0.343049393670512,"57","Region 2"
2021,0.336438744994678,"57","Region 2"
2022,0.317246581342158,"57","Region 2"
1954,1,"58","Region 2"
1955,0.999489940493058,"58","Region 2"
1956,0.996598543839429,"58","Region 2"
1957,0.993352220134078,"58","Region 2"
1958,0.990549054905491,"58","Region 2"
1959,0.987695061245036,"58","Region 2"
1960,0.981033299004463,"58","Region 2"
1961,0.973195312974318,"58","Region 2"
1962,0.963950407275344,"58","Region 2"
1963,0.947194597001633,"58","Region 2"
1964,0.916305048335123,"58","Region 2"
1965,0.89831060641318,"58","Region 2"
1966,0.906254320873853,"58","Region 2"
1967,0.900453926463913,"58","Region 2"
1968,0.871006211180124,"58","Region 2"
1969,0.835742743312464,"58","Region 2"
1970,0.825140666543004,"58","Region 2"
1971,0.815137797896419,"58","Region 2"
1972,0.791064949847051,"58","Region 2"
1973,0.746122480381597,"58","Region 2"
1974,0.71709081623968,"58","Region 2"
1975,0.701880294145025,"58","Region 2"
1976,0.713529691211401,"58","Region 2"
1977,0.770114061967995,"58","Region 2"
1978,0.806720810669846,"58","Region 2"
1979,0.7890625,"58","Region 2"
1980,0.778489300542958,"58","Region 2"
1981,0.765070671378092,"58","Region 2"
1982,0.742662733155691,"58","Region 2"
1983,0.739715694807079,"58","Region 2"
1984,0.75959081651546,"58","Region 2"
1985,0.775952250774558,"58","Region 2"
1986,0.785890749382377,"58","Region 2"
1987,0.781921824104234,"58","Region 2"
1988,0.760924885924886,"58","Region 2"
1989,0.748502046892445,"58","Region 2"
1990,0.732379950258274,"58","Region 2"
1991,0.735324232081911,"58","Region 2"
1992,0.742386655260907,"58","Region 2"
1993,0.742797213867342,"58","Region 2"
1994,0.744837041679724,"58","Region 2"
1995,0.748340914174931,"58","Region 2"
1996,0.754923737598104,"58","Region 2"
1997,0.763404380854045,"58","Region 2"
1998,0.773613086770982,"58","Region 2"
1999,0.762663592595104,"58","Region 2"
2000,0.752482121780185,"58","Region 2"
2001,0.729634601043997,"58","Region 2"
2002,0.715454824359564,"58","Region 2"
2003,0.675529149647234,"58","Region 2"
2004,0.639151736745887,"58","Region 2"
2005,0.662374849819784,"58","Region 2"
2006,0.663822947576657,"58","Region 2"
2007,0.660151285930409,"58","Region 2"
2008,0.658347023884747,"58","Region 2"
2009,0.64576583695509,"58","Region 2"
2010,0.658976298537569,"58","Region 2"
2011,0.664194160930453,"58","Region 2"
2012,0.636098641637031,"58","Region 2"
2013,0.61838456205223,"58","Region 2"
2014,0.617345267983845,"58","Region 2"
2015,0.613101169559973,"58","Region 2"
2016,0.555201756793851,"58","Region 2"
2017,0.541197462331483,"58","Region 2"
2018,0.540960723368183,"58","Region 2"
2019,0.524370629370629,"58","Region 2"
2020,0.531156343656344,"58","Region 2"
2021,0.53158130029378,"58","Region 2"
2022,0.5192352872078,"58","Region 2"
1954,1,"59","Region 2"
1955,0.999348555421647,"59","Region 2"
1956,0.995636032045854,"59","Region 2"
1957,0.991145816316529,"59","Region 2"
1958,0.987047568953615,"59","Region 2"
1959,0.982926908889106,"59","Region 2"
1960,0.974346340822494,"59","Region 2"
1961,0.964014174149379,"59","Region 2"
1962,0.951150809829139,"59","Region 2"
1963,0.929010153344754,"59","Region 2"
1964,0.890526617057813,"59","Region 2"
1965,0.866242038216561,"59","Region 2"
1966,0.872011901097774,"59","Region 2"
1967,0.864619573438209,"59","Region 2"
1968,0.829527005087131,"59","Region 2"
1969,0.786881263285758,"59","Region 2"
1970,0.770084740195756,"59","Region 2"
1971,0.756222393605833,"59","Region 2"
1972,0.727700193136235,"59","Region 2"
1973,0.676604193138501,"59","Region 2"
1974,0.643449706187349,"59","Region 2"
1975,0.623917102315161,"59","Region 2"
1976,0.631017941091816,"59","Region 2"
1977,0.688980789754536,"59","Region 2"
1978,0.73368479910536,"59","Region 2"
1979,0.719021055939661,"59","Region 2"
1980,0.709692217866377,"59","Region 2"
1981,0.695478843888738,"59","Region 2"
1982,0.670067763794773,"59","Region 2"
1983,0.662441733611028,"59","Region 2"
1984,0.680874686232864,"59","Region 2"
1985,0.699580832618844,"59","Region 2"
1986,0.712429648001526,"59","Region 2"
1987,0.71061478893191,"59","Region 2"
1988,0.690399413704654,"59","Region 2"
1989,0.677413496463391,"59","Region 2"
1990,0.658871754831154,"59","Region 2"
1991,0.658438409311348,"59","Region 2"
1992,0.662444285968978,"59","Region 2"
1993,0.661771291151837,"59","Region 2"
1994,0.663317527795945,"59","Region 2"
1995,0.667751525582851,"59","Region 2"
1996,0.676137153448143,"59","Region 2"
1997,0.686562141491396,"59","Region 2"
1998,0.698573540280857,"59","Region 2"
1999,0.68920919086552,"59","Region 2"
2000,0.679476417443267,"59","Region 2"
2001,0.65578175286281,"59","Region 2"
2002,0.640013779376866,"59","Region 2"
2003,0.598900690782144,"59","Region 2"
2004,0.558654688869413,"59","Region 2"
2005,0.579247195566968,"59","Region 2"
2006,0.581372856873705,"59","Region 2"
2007,0.579793187347932,"59","Region 2"
2008,0.579520547945205,"59","Region 2"
2009,0.566980769230769,"59","Region 2"
2010,0.579038056278666,"59","Region 2"
2011,0.583830538393645,"59","Region 2"
2012,0.55566054041597,"59","Region 2"
2013,0.537769559032717,"59","Region 2"
2014,0.535529806703124,"59","Region 2"
2015,0.532071940950203,"59","Region 2"
2016,0.475380995668681,"59","Region 2"
2017,0.460490924994533,"59","Region 2"
2018,0.458861000707791,"59","Region 2"
2019,0.44191360426975,"59","Region 2"
2020,0.446957594267591,"59","Region 2"
2021,0.442824339839265,"59","Region 2"
2022,0.425936714644734,"59","Region 2"
1954,1,"60","Region 2"
1955,0.999644837315759,"60","Region 2"
1956,0.997777431178351,"60","Region 2"
1957,0.995828158956846,"60","Region 2"
1958,0.994149659863946,"60","Region 2"
1959,0.992321704894913,"60","Region 2"
1960,0.987647902846805,"60","Region 2"
1961,0.982350167291671,"60","Region 2"
1962,0.976513947102182,"60","Region 2"
1963,0.965653429209566,"60","Region 2"
1964,0.945316678727622,"60","Region 2"
1965,0.934131940889389,"60","Region 2"
1966,0.940500796259276,"60","Region 2"
1967,0.935595286468915,"60","Region 2"
1968,0.913231027637807,"60","Region 2"
1969,0.888064344116602,"60","Region 2"
1970,0.883124397299904,"60","Region 2"
1971,0.876644823066841,"60","Region 2"
1972,0.858937362077746,"60","Region 2"
1973,0.826279255482523,"60","Region 2"
1974,0.806788690069663,"60","Region 2"
1975,0.799055967633176,"60","Region 2"
1976,0.812400515424846,"60","Region 2"
1977,0.856896437338287,"60","Region 2"
1978,0.881598706249278,"60","Region 2"
1979,0.86590750639089,"60","Region 2"
1980,0.857894061818648,"60","Region 2"
1981,0.848558901746568,"60","Region 2"
1982,0.832661290322581,"60","Region 2"
1983,0.833963428747782,"60","Region 2"
1984,0.851082251082251,"60","Region 2"
1985,0.862491103202847,"60","Region 2"
1986,0.868754067539229,"60","Region 2"
1987,0.863937168205949,"60","Region 2"
1988,0.846021996857592,"60","Region 2"
1989,0.838347859037514,"60","Region 2"
1990,0.831328992723095,"60","Region 2"
1991,0.838685586258402,"60","Region 2"
1992,0.84108342950241,"60","Region 2"
1993,0.83984350350224,"60","Region 2"
1994,0.842957702610104,"60","Region 2"
1995,0.844306738962045,"60","Region 2"
1996,0.847785701444238,"60","Region 2"
1997,0.853314950245774,"60","Region 2"
1998,0.859605483889628,"60","Region 2"
1999,0.847181091803096,"60","Region 2"
2000,0.838556724875679,"60","Region 2"
2001,0.822064500062259,"60","Region 2"
2002,0.813585096945888,"60","Region 2"
2003,0.781397342477497,"60","Region 2"
2004,0.749938860357055,"60","Region 2"
2005,0.762954922013369,"60","Region 2"
2006,0.762118780096308,"60","Region 2"
2007,0.75822142328434,"60","Region 2"
2008,0.756880733944954,"60","Region 2"
2009,0.750723798494499,"60","Region 2"
2010,0.767868641339343,"60","Region 2"
2011,0.774493326742462,"60","Region 2"
2012,0.748609128058687,"60","Region 2"
2013,0.731921001831411,"60","Region 2"
2014,0.727693980802875,"60","Region 2"
2015,0.720294862934808,"60","Region 2"
2016,0.675959362511435,"60","Region 2"
2017,0.663273493130077,"60","Region 2"
2018,0.661910044372731,"60","Region 2"
2019,0.647922654821009,"60","Region 2"
2020,0.654532114234112,"60","Region 2"
2021,0.65292576419214,"60","Region 2"
2022,0.641287576483107,"60","Region 2"
1954,1,"61","Region 2"
1955,0.99957839613012,"61","Region 2"
1956,0.997314904481028,"61","Region 2"
1957,0.994840494434321,"61","Region 2"
1958,0.992646896946481,"61","Region 2"
1959,0.990312092189954,"61","Region 2"
1960,0.984667130596149,"61","Region 2"
1961,0.978148332503733,"61","Region 2"
1962,0.970684213341893,"61","Region 2"
1963,0.957319649864171,"61","Region 2"
1964,0.933150817854172,"61","Region 2"
1965,0.918999024536655,"61","Region 2"
1966,0.924851804607188,"61","Region 2"
1967,0.919111044597426,"61","Region 2"
1968,0.893321697211486,"61","Region 2"
1969,0.863514548238897,"61","Region 2"
1970,0.855382215288612,"61","Region 2"
1971,0.847019122609674,"61","Region 2"
1972,0.826276312605855,"61","Region 2"
1973,0.788664179592905,"61","Region 2"
1974,0.765670132871173,"61","Region 2"
1975,0.755072121068811,"61","Region 2"
1976,0.767009480957737,"61","Region 2"
1977,0.815723225203194,"61","Region 2"
1978,0.846334050905407,"61","Region 2"
1979,0.831008143425289,"61","Region 2"
1980,0.822632699306462,"61","Region 2"
1981,0.811928702010969,"61","Region 2"
1982,0.793413173652695,"61","Region 2"
1983,0.792581896196056,"61","Region 2"
1984,0.810840362386754,"61","Region 2"
1985,0.824519600307456,"61","Region 2"
1986,0.832568985619899,"61","Region 2"
1987,0.828024980483997,"61","Region 2"
1988,0.809038682497128,"61","Region 2"
1989,0.800233852108701,"61","Region 2"
1990,0.791347251671832,"61","Region 2"
1991,0.797699129184309,"61","Region 2"
1992,0.799104849952308,"61","Region 2"
1993,0.797582462610121,"61","Region 2"
1994,0.800847172729106,"61","Region 2"
1995,0.802782429473142,"61","Region 2"
1996,0.807286302780639,"61","Region 2"
1997,0.813895304080062,"61","Region 2"
1998,0.821417498604824,"61","Region 2"
1999,0.808837598660608,"61","Region 2"
2000,0.799693533558075,"61","Region 2"
2001,0.781647427117981,"61","Region 2"
2002,0.771443757889841,"61","Region 2"
2003,0.736706579116776,"61","Region 2"
2004,0.701468607708587,"61","Region 2"
2005,0.713337757133378,"61","Region 2"
2006,0.71234658673152,"61","Region 2"
2007,0.709053634751773,"61","Region 2"
2008,0.707865818392134,"61","Region 2"
2009,0.700602373710264,"61","Region 2"
2010,0.717805151175812,"61","Region 2"
2011,0.725475955802251,"61","Region 2"
2012,0.698737684729064,"61","Region 2"
2013,0.681267330800041,"61","Region 2"
2014,0.676162361623616,"61","Region 2"
2015,0.66845252331978,"61","Region 2"
2016,0.622315685304305,"61","Region 2"
2017,0.608490807599734,"61","Region 2"
2018,0.605960776239255,"61","Region 2"
2019,0.590552016985138,"61","Region 2"
2020,0.59619101762365,"61","Region 2"
2021,0.591565909761132,"61","Region 2"
2022,0.576931530937466,"61","Region 2"
1954,1,"62","Region 2"
1955,0.99922124156345,"62","Region 2"
1956,0.994421356097196,"62","Region 2"
1957,0.988266464799394,"62","Region 2"
1958,0.982229711615794,"62","Region 2"
1959,0.976227606405234,"62","Region 2"
1960,0.965007337171238,"62","Region 2"
1961,0.951243201243201,"62","Region 2"
1962,0.933272012710093,"62","Region 2"
1963,0.903941346782479,"62","Region 2"
1964,0.856186241171855,"62","Region 2"
1965,0.824164810690423,"62","Region 2"
1966,0.825802848366378,"62","Region 2"
1967,0.815213215520553,"62","Region 2"
1968,0.773166078964102,"62","Region 2"
1969,0.722598619641613,"62","Region 2"
1970,0.699134199134199,"62","Region 2"
1971,0.680782385634887,"62","Region 2"
1972,0.647528148534785,"62","Region 2"
1973,0.591107619795758,"62","Region 2"
1974,0.554008721905401,"62","Region 2"
1975,0.530010699001426,"62","Region 2"
1976,0.530653726423732,"62","Region 2"
1977,0.582947423398329,"62","Region 2"
1978,0.628979231817817,"62","Region 2"
1979,0.616063561988672,"62","Region 2"
1980,0.607387387387387,"62","Region 2"
1981,0.592984138051246,"62","Region 2"
1982,0.566632943989699,"62","Region 2"
1983,0.555161991121186,"62","Region 2"
1984,0.56990390894673,"62","Region 2"
1985,0.588503514613393,"62","Region 2"
1986,0.602736180440007,"62","Region 2"
1987,0.60261760937214,"62","Region 2"
1988,0.584361664295875,"62","Region 2"
1989,0.572200913242009,"62","Region 2"
1990,0.553014610689846,"62","Region 2"
1991,0.550523415977961,"62","Region 2"
1992,0.55138960370561,"62","Region 2"
1993,0.548676482420146,"62","Region 2"
1994,0.548661243187742,"62","Region 2"
1995,0.551841445819728,"62","Region 2"
1996,0.56021497350153,"62","Region 2"
1997,0.571810896257628,"62","Region 2"
1998,0.585299558844457,"62","Region 2"
1999,0.578757392427435,"62","Region 2"
2000,0.571260162601626,"62","Region 2"
2001,0.549696122947957,"62","Region 2"
2002,0.535446889816715,"62","Region 2"
2003,0.497663069626778,"62","Region 2"
2004,0.45800512543836,"62","Region 2"
2005,0.474290410266136,"62","Region 2"
2006,0.476140661938534,"62","Region 2"
2007,0.476081150196056,"62","Region 2"
2008,0.47685804055984,"62","Region 2"
2009,0.465616128845374,"62","Region 2"
2010,0.476291964235506,"62","Region 2"
2011,0.480404062113804,"62","Region 2"
2012,0.453949165003676,"62","Region 2"
2013,0.436930790303406,"62","Region 2"
2014,0.433227738454685,"62","Region 2"
2015,0.429686384619045,"62","Region 2"
2016,0.378893600616808,"62","Region 2"
2017,0.364637596332065,"62","Region 2"
2018,0.362205754141238,"62","Region 2"
2019,0.346561857184837,"62","Region 2"
2020,0.3503337919788,"62","Region 2"
2021,0.342806264075839,"62","Region 2"
2022,0.321555431867631,"62","Region 2"
1954,1,"63","Region 2"
1955,0.999578807359787,"63","Region 2"
1956,0.997317679132863,"63","Region 2"
1957,0.994846039126239,"63","Region 2"
1958,0.992654820548909,"63","Region 2"
1959,0.990322152989527,"63","Region 2"
1960,0.984703810141837,"63","Region 2"
1961,0.97819058987367,"63","Region 2"
1962,0.970736009407237,"63","Region 2"
1963,0.957387134714557,"63","Region 2"
1964,0.933273312787839,"63","Region 2"
1965,0.919137769447048,"63","Region 2"
1966,0.924956893320339,"63","Region 2"
1967,0.919217973159882,"63","Region 2"
1968,0.893475642676191,"63","Region 2"
1969,0.863634189505907,"63","Region 2"
1970,0.855524373765721,"63","Region 2"
1971,0.847187096049008,"63","Region 2"
1972,0.826423304726218,"63","Region 2"
1973,0.788792257895769,"63","Region 2"
1974,0.765745617199336,"63","Region 2"
1975,0.755075202771872,"63","Region 2"
1976,0.76681646737822,"63","Region 2"
1977,0.815250951389388,"63","Region 2"
1978,0.845420088439672,"63","Region 2"
1979,0.829911838790932,"63","Region 2"
1980,0.821413892314016,"63","Region 2"
1981,0.810547913975226,"63","Region 2"
1982,0.792111292962357,"63","Region 2"
1983,0.791406700139929,"63","Region 2"
1984,0.809753817388595,"63","Region 2"
1985,0.823416653887441,"63","Region 2"
1986,0.8312141417274,"63","Region 2"
1987,0.826533790096543,"63","Region 2"
1988,0.807577725154686,"63","Region 2"
1989,0.798737434660233,"63","Region 2"
1990,0.789955266368442,"63","Region 2"
1991,0.796406374501992,"63","Region 2"
1992,0.797834199165874,"63","Region 2"
1993,0.79630890765459,"63","Region 2"
1994,0.799584283223817,"63","Region 2"
1995,0.801310043668122,"63","Region 2"
1996,0.805789102111546,"63","Region 2"
1997,0.812372057318321,"63","Region 2"
1998,0.819884993507698,"63","Region 2"
1999,0.807453786523554,"63","Region 2"
2000,0.798324978603741,"63","Region 2"
2001,0.780365623576866,"63","Region 2"
2002,0.770265791741234,"63","Region 2"
2003,0.735726671376276,"63","Region 2"
2004,0.700620641115874,"63","Region 2"
2005,0.712506018295619,"63","Region 2"
2006,0.711384407085637,"63","Region 2"
2007,0.708024759588814,"63","Region 2"
2008,0.706720507643496,"63","Region 2"
2009,0.699339796585975,"63","Region 2"
2010,0.716367087194373,"63","Region 2"
2011,0.72400062057196,"63","Region 2"
2012,0.697360343769184,"63","Region 2"
2013,0.679805477348349,"63","Region 2"
2014,0.674709430631161,"63","Region 2"
2015,0.666968627824926,"63","Region 2"
2016,0.620992404064319,"63","Region 2"
2017,0.607270499336261,"63","Region 2"
2018,0.604741865955045,"63","Region 2"
2019,0.589415189203493,"63","Region 2"
